"","LastName","FirstName","DatasetID","Dataset","SpeciesName","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","Comment","StdValueStr","V29"
"57","von Holle","Betsy",218,"Plant Traits, Virginia, USA","Acer rubrum",859,"Acer rubrum",1651468,11177958,325,"Crown (canopy) width",819,"Canopy width; crown width (diameter perpendicular to first axis)","Canopy Width","1.6","cm","Single",NA,"",NA,0.016,"m",NA,11169662,6.07419,"Von Holle, B. and D. Simberloff. 2004. Testing Fox's assembly rule:  Does plant invasion depend on recipient community structure? Oikos 105:551-563.","Canopy width: measured with a ruler, perpendicular to the length and parallel to the ground.","",NA
"58","von Holle","Betsy",218,"Plant Traits, Virginia, USA","Acer rubrum",859,"Acer rubrum",1651509,11178381,21,"Stem diameter",1908,"Stem diameter at base (basal diameter)","Stem Diameter at base","0.9","mm","Single",NA,"",NA,9e-04,"m",NA,11168207,5.01634,"Von Holle, B. and D. Simberloff. 2004. Testing Fox's assembly rule:  Does plant invasion depend on recipient community structure? Oikos 105:551-563.","Stem diameter: measured at ground level, using calipers. For grasses, the entire clump of leaves was measured, rather than a single culm.","",NA
"59","von Holle","Betsy",218,"Plant Traits, Virginia, USA","Acer rubrum",859,"Acer rubrum",1651512,11178419,325,"Crown (canopy) width",819,"Canopy width; crown width (diameter perpendicular to first axis)","Canopy Width","6.4","cm","Single",NA,"",NA,0.064,"m",NA,11176732,4.46817,"Von Holle, B. and D. Simberloff. 2004. Testing Fox's assembly rule:  Does plant invasion depend on recipient community structure? Oikos 105:551-563.","Canopy width: measured with a ruler, perpendicular to the length and parallel to the ground.","",NA
"60","von Holle","Betsy",218,"Plant Traits, Virginia, USA","Acer rubrum",859,"Acer rubrum",1651521,11178518,21,"Stem diameter",1908,"Stem diameter at base (basal diameter)","Stem Diameter at base","1.1","mm","Single",NA,"",NA,0.0011,"m",NA,11169118,4.70264,"Von Holle, B. and D. Simberloff. 2004. Testing Fox's assembly rule:  Does plant invasion depend on recipient community structure? Oikos 105:551-563.","Stem diameter: measured at ground level, using calipers. For grasses, the entire clump of leaves was measured, rather than a single culm.","",NA
"61","Sierra","Carlos",253,"Allometric Coefficients of Aboveground Tree Biomass","Abies balsamea",32,"Abies balsamea",1785361,13377739,21,"Stem diameter",2650,"Maximum diameter at breast height","maximum D","28","cm","Single",NA,"",NA,0.28,"m",NA,NA,1.43411,"Zapata-Cuartas M, C.A. Sierra, and L. Alleman. 2012. Forest Ecology and Management. 277 (2012) 173–179","maximum diameter breast height (dbh) of the trees sampled","",NA
"62","Sierra","Carlos",253,"Allometric Coefficients of Aboveground Tree Biomass","Acer rubrum",859,"Acer rubrum",1785375,13377921,21,"Stem diameter",2650,"Maximum diameter at breast height","maximum D","30","cm","Single",NA,"",NA,0.3,"m",NA,NA,0.644361,"Zapata-Cuartas M, C.A. Sierra, and L. Alleman. 2012. Forest Ecology and Management. 277 (2012) 173–179","maximum diameter breast height (dbh) of the trees sampled","",NA
"63","Sierra","Carlos",253,"Allometric Coefficients of Aboveground Tree Biomass","Picea glauca",41920,"Picea glauca",1785394,13378168,21,"Stem diameter",2650,"Maximum diameter at breast height","maximum D","32","cm","Single",NA,"",NA,0.32,"m",NA,NA,0.439684,"Zapata-Cuartas M, C.A. Sierra, and L. Alleman. 2012. Forest Ecology and Management. 277 (2012) 173–179","maximum diameter breast height (dbh) of the trees sampled","",NA
"64","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Abies balsamea",32,"Abies balsamea",1832787,14924173,21,"Stem diameter",3643,"Maximum diameter at breast height extreme","MaximumDiameterExtremeCm","60","cm","Single",NA,"",NA,0.6,"m",NA,NA,1.83874,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.","x","",NA
"65","Gonzalez-Akre","Erika B.",348,"Leaf traits data (SLA) for 56 woody species at the Smithsonian Conservation Biology Institute-Forest","Acer rubrum",859,"Acer rubrum",2508582,20852442,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","dbh.2012.mm","46.8","mm","Single",NA,"",NA,0.0468,"m",NA,NA,1.25368,"Gonzalez-Akre, E., McShea, W., Bourg, N., Anderson-Teixeira, K. 2015. Leaf traits data (SLA) for 56 woody species at the Smithsonian Conservation Biology Institute-ForestGEO Forest Dynamic Plot. Front Royal, Virginia. USA. [Data set]. Version 1.0.(www.try-db.org)","Diameter at breast height taken during sampling, in millimeters","",NA
"66","Gonzalez-Akre","Erika B.",348,"Leaf traits data (SLA) for 56 woody species at the Smithsonian Conservation Biology Institute-Forest","Acer rubrum",859,"Acer rubrum",2508588,20852544,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","dbh.2012.mm","125.1","mm","Single",NA,"",NA,0.1251,"m",NA,20852510,0.790821,"Gonzalez-Akre, E., McShea, W., Bourg, N., Anderson-Teixeira, K. 2015. Leaf traits data (SLA) for 56 woody species at the Smithsonian Conservation Biology Institute-ForestGEO Forest Dynamic Plot. Front Royal, Virginia. USA. [Data set]. Version 1.0.(www.try-db.org)","Diameter at breast height taken during sampling, in millimeters","",NA
"67","Gonzalez-Akre","Erika B.",348,"Leaf traits data (SLA) for 56 woody species at the Smithsonian Conservation Biology Institute-Forest","Acer rubrum",859,"Acer rubrum",2508594,20852646,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","dbh.2012.mm","240.9","mm","Single",NA,"",NA,0.2409,"m",NA,20852595,1.59373,"Gonzalez-Akre, E., McShea, W., Bourg, N., Anderson-Teixeira, K. 2015. Leaf traits data (SLA) for 56 woody species at the Smithsonian Conservation Biology Institute-ForestGEO Forest Dynamic Plot. Front Royal, Virginia. USA. [Data set]. Version 1.0.(www.try-db.org)","Diameter at breast height taken during sampling, in millimeters","",NA
"68","Gonzalez-Akre","Erika B.",348,"Leaf traits data (SLA) for 56 woody species at the Smithsonian Conservation Biology Institute-Forest","Acer rubrum",859,"Acer rubrum",2508600,20852748,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","dbh.2012.mm","697.2","mm","Single",NA,"",NA,0.6972,"m",NA,20852680,3.19815,"Gonzalez-Akre, E., McShea, W., Bourg, N., Anderson-Teixeira, K. 2015. Leaf traits data (SLA) for 56 woody species at the Smithsonian Conservation Biology Institute-ForestGEO Forest Dynamic Plot. Front Royal, Virginia. USA. [Data set]. Version 1.0.(www.try-db.org)","Diameter at breast height taken during sampling, in millimeters","",NA
"69","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687036,23909744,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","7.5","cm","Single",NA,"",NA,0.075,"m",NA,NA,0.47643,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"70","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687039,23909795,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","5.1","cm","Single",NA,"",NA,0.051,"m",NA,NA,1.11204,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"71","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687042,23909846,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","7.8","cm","Single",NA,"",NA,0.078,"m",NA,NA,0.41179,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"72","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687045,23909897,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","9.6","cm","Single",NA,"",NA,0.096,"m",NA,NA,0.466402,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"73","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687048,23909948,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","9.8","cm","Single",NA,"",NA,0.098,"m",NA,NA,0.491667,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"74","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687051,23909999,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","6.1","cm","Single",NA,"",NA,0.061,"m",NA,NA,0.816951,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"75","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687054,23910050,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","6.9","cm","Single",NA,"",NA,0.069,"m",NA,NA,0.613851,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"76","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687057,23910101,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","6.9","cm","Single",NA,"",NA,0.069,"m",NA,23910050,0.613851,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"77","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687060,23910152,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","3.2","cm","Single",NA,"",NA,0.032,"m",NA,NA,1.8802,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"78","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687063,23910203,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","4.8","cm","Single",NA,"",NA,0.048,"m",NA,NA,1.21196,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"79","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687066,23910254,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","6.4","cm","Single",NA,"",NA,0.064,"m",NA,NA,0.737827,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"80","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687069,23910305,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","7.8","cm","Single",NA,"",NA,0.078,"m",NA,23909846,0.41179,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"81","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687072,23910356,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","7.2","cm","Single",NA,"",NA,0.072,"m",NA,NA,0.543709,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"82","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687075,23910407,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","5.4","cm","Single",NA,"",NA,0.054,"m",NA,NA,1.01784,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"83","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687078,23910458,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","8.3","cm","Single",NA,"",NA,0.083,"m",NA,NA,0.309391,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"84","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687081,23910509,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","7.2","cm","Single",NA,"",NA,0.072,"m",NA,23910356,0.543709,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
"85","Spasojevic","Marko",418,"Ozark Tree leaf traits","Acer rubrum",859,"Acer rubrum",2687084,23910560,21,"Stem diameter",24,"Stem diameter at breast height (1.3 m, DBH)","DBH","3.1","cm","Single",NA,"",NA,0.031,"m",NA,NA,1.93253,"Spasojevic, M. J., Turner, B. L., and Myers, J. A. (2016) When does intraspecific trait variation contribute to functional beta&#8208;diversity? J Ecol, 104: 487-496. doi:10.1111/1365-2745.12518","Diameter at Breast Height","",NA
